STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,METRO_ID,Metropolitan areas,VAR,Variables,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,JPN13,Takasaki,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,42888,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,DK001,Copenhagen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,61836,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA91,Guilford,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,62345,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,FR023,Caen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,34604,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,AUS04,Greater Perth,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,62686,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,TR002,Adana,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,19868,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,RO504,Sinpetru,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,29465,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,RO501,Valu Lui Traian,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,30128,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,JPN,Japan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,42573,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,DEU,Germany,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,49470,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,BEL,Belgium,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,47219,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,MT001,Malta,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,42932,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,TR019,Malatya,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,16172,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,TR017,Kocaeli,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,46043,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,SWE,Sweden,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,50399,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,COL07,Cucuta,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,7033,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,COL20,Popayan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,7816,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,CAN08,Winnipeg,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,41023,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,JPN45,Kusatsu,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,44310,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,CH002,Geneva,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,81430,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA87,Greene,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,38084,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,KOR09,Deokjin,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,32719,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA36,Jefferson (KY),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,50998,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,CAN04,Ottawa,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,44919,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,NL001,The Hague,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,54131,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA71,El Paso (CO),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,46510,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,DE044,Kaiserslautern,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,36352,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,FR034,Valenciennes,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,37316,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA127,Madison,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,63145,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,MEX54,Monclova,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,29104,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,AUS02,Greater Melbourne,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,43772,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,ES505,Elche/Elx,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,28948,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA26,Cuyahoga,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,59391,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,AUS01,Greater Sydney,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,47569,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA147,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,45201,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,NL003,Rotterdam,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,54154,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA111,Berks,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,46654,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,CZ003,Ostrava,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,29472,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,PL003,Cracow,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,36623,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,BE002,Antwerp,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,57444,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,MEX29,Celaya,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,17109,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,IT011,Venice,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,38641,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,DE504,Muenster,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,54574,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA98,Greenville,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,59089,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,ES004,Seville,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,29098,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,NL009,Arnhem,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,44695,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,MEX23,Tampico,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,19773,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,DE035,Karlsruhe,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,60447,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,KOR16,Wonju,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,35632,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,PL015,Rzeszow,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,24655,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,DE520,Oldenburg (Oldenburg),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,42954,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,DE527,Bremerhaven,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,33852,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,DE012,Bremen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,47621,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,FR215,Rouen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,38050,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,CL020,Concepcion,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,20830,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,FR043,Perpignan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,28482,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA139,Larimer,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,52426,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,CAN06,Edmonton,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,59708,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,AT004,Salzburg,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,65269,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,UK008,Manchester,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,40555,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,JPN07,Okayama,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,38348,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,AT003,Linz,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,54971,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA37,Memphis,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,53984,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,UK033,Guildford,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,57125,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,IT002,Milan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,60706,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA95,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,47838,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA110,Mobile,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,46093,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,MEX55,Los Cabos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,28674,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,MEX14,Cuernavaca,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,14143,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,AUS05,Greater Adelaide,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,39302,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,MEX13,Mexicali,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,23213,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,MEX53,Chilpancingo de los Bravo,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,8815,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,DE002,Hamburg,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,60305,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,EL001,Athens,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,37092,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,JPN48,Hakodate,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,32969,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,FR022,Clermont-Ferrand,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,39138,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA53,Providence,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,51923,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA84,Utah,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,39159,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,UK018,Exeter,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,34753,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,KOR17,Iksan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,30348,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA64,Lehigh,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,52873,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,ES002,Barcelona,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,43585,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,JPN51,Aomori,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,31716,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,FR019,Orleans,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,38067,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA151,Santa Cruz,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,49431,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,PL010,Katowice,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,32086,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,MEX31,Tuxtla Gutierrez,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,7082,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,CH004,Bern,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,62056,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA11,Boston,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,89833,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,DE546,Wuppertal,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,46026,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,FR205,Nice,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,43140,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA72,Ada,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,43337,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,TR003,Antalya,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,28422,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,PRT,Portugal,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,31468,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,POL,Poland,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,29055,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,CHE,Switzerland,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,67323,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,MEX,Mexico,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,18922,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,RO004,Simnicu De Sus,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,18369,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,DNK,Denmark,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,51475,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,HRV,Croatia,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,25020,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,HR005,Split,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,19457,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,BG004,Burgas,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,17066,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,BG001,Sofia,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,38287,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,KOR19,Gunsan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,28418,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,COL06,Bucaramanga,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,19555,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,COL10,Manizales,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,10123,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,COL19,Palmira,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,12390,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,IT501,Messina,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,23893,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,FR203,Marseille,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,42677,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,USA73,Hampden,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,46449,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,MEX34,Ahome,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,17631,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,FR016,Nancy,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,32477,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,UK569,Ipswich,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,28625,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,JPN27,Kofu,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,39115,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,ES022,Vigo,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,31779,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_CITIES(1.0),Metropolitan areas,I,UK004,Glasgow,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,,39273,,A,,USD,US Dollar,0,Units,,
